instance,time_s,conflicts,timed_out,too_fast,too_few_conflicts,kept,reason
string_compare_safety_cbmc_unwinding_930.cnf,300,4924,True,False,False,True,kept_timeout
string_compare_safety_cbmc_unwinding_940.cnf,300,4924,True,False,False,True,kept_timeout
sum_of_3_cubes_108_bits_52.cnf,300,131161,True,False,False,True,kept_timeout
sum_of_3_cubes_145_bits_74.cnf,300,87372,True,False,False,True,kept_timeout
sum_of_3_cubes_37_bits_87.cnf,300,131161,True,False,False,True,kept_timeout
sum_of_3_cubes_42_bits_96.cnf,300,131161,True,False,False,True,kept_timeout
sum_of_3_cubes_50_bits_91.cnf,300,131161,True,False,False,True,kept_timeout
sum_of_3_cubes_51_bits_80.cnf,300,131161,True,False,False,True,kept_timeout
sum_of_3_cubes_52_bits_39.cnf,300,131161,True,False,False,True,kept_timeout
sum_of_3_cubes_76_bits_84.cnf,300,131161,True,False,False,True,kept_timeout
sum_of_3_cubes_87_bits_75.cnf,300,131161,True,False,False,True,kept_timeout
sum_of_3_cubes_94_bits_30.cnf,300,131161,True,False,False,True,kept_timeout
Sz1024_34824.smt2.cnf,300,664843,True,False,False,True,kept_timeout
Sz512_15128_1.smt2.cnf,300,664843,True,False,False,True,kept_timeout
test_v7_r12_vr1_c1_s10576.smt2.cnf,300,196845,True,False,False,True,kept_timeout
toughsat_factoring_426s.cnf,300,664843,True,False,False,True,kept_timeout
toughsat_factoring_895s.cnf,300,997368,True,False,False,True,kept_timeout
UCG-20-10p1-sc2009.cnf,300,87372,True,False,False,True,kept_timeout
UR-15-10p0.cnf,300,58180,True,False,False,True,kept_timeout
UR-20-5p1.cnf,300,87372,True,False,False,True,kept_timeout
uum32.smt2.cnf,300,38719,True,False,False,True,kept_timeout
vlsat2_111_1186.cnf,300,131161,True,False,False,True,kept_timeout
vlsat2_112_4223.cnf,300,87372,True,False,False,True,kept_timeout
vlsat2_113_1150.cnf,300,131161,True,False,False,True,kept_timeout
vlsat2_11_26.cnf,300,196845,True,False,False,True,kept_timeout
vlsat2_11_42.cnf,300,196845,True,False,False,True,kept_timeout
vlsat2_142_6781.cnf,300,131161,True,False,False,True,kept_timeout
vlsat2_144_7585.cnf,300,87372,True,False,False,True,kept_timeout
vlsat2_297_3780.cnf,300,131161,True,False,False,True,kept_timeout
vlsat2_37758_5364539.dimacs.cnf,300,87372,True,False,False,True,kept_timeout
vlsat2_44_545.cnf,300,87372,True,False,False,True,kept_timeout
vlsat2_51_824.cnf,300,87372,True,False,False,True,kept_timeout
vlsat2_56_1042.cnf,300,131161,True,False,False,True,kept_timeout
vlsat2_702_14170.cnf,300,87372,True,False,False,True,kept_timeout
vmpc_26.cnf,300,443160,True,False,False,True,kept_timeout
WS_300_24_90_10.apx_0.cnf,300,664843,True,False,False,True,kept_timeout
WS_400_16_90_70.apx_0.cnf,300,997368,True,False,False,True,kept_timeout
WS_500_16_70_10.apx_0.cnf,300,664843,True,False,False,True,kept_timeout
WS_500_32_30_10.apx_0.cnf,300,443160,True,False,False,True,kept_timeout
