instance,label,speedup,time_agg,status_agg,time_cons,status_cons,features_written
SC21_Timetable_C_512_E_66_Cl_34_S_35.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
SC21_Timetable_C_527_E_71_Cl_35_S_35.cnf,CONS,1.005,403.46,SAT,401.58,SAT,True
SC21_Timetable_C_542_E_71_Cl_36_S_35.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
SC21_Timetable_C_557_E_73_Cl_37_S_35.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
scc_1213_40_10_3.apx_0.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
SE_PR_WS_500_16_70_10.apx_0.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
shift1add.26949.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
size_5_5_5_i003_r12.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
size_5_5_5_i223_r12.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
size_5_5_5_i251_r12.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
snw_13_8_pre-sc2016.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
snw_13_8_pre.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
snw_13_9_pre.cnf,CONS,1.0,20.95,SAT,20.95,SAT,True
snw_16_9_Encpre.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
sokoban-p16.sas.ex.19-sc2016.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
sokoban-p20.sas.cr.21.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
sokoban-p20.sas.cr.27.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
sokoban-p20.sas.ex.13.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
sokoban-sequential-p145-microban-sequential.070-NOTKNOWN.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
sp4-33-bin-stri-flat-noid.cnf,CONS,1.62,746.28,UNSAT,460.56,UNSAT,True
sp4-33-one-nons-flat-noid.cnf,AGG,2.004,76.2,SAT,152.67,SAT,True
sp4-33-one-stri-tree-noid.cnf,CONS,,1200,TIMEOUT,414.53,UNSAT,True
sp4-33-una-stri-flat-noid.cnf,CONS,1.473,1133.2,UNSAT,769.3,UNSAT,True
sp5-21-15-bin-stri-flat-noid.cnf,AGG,,1076.82,SAT,1200,TIMEOUT,True
sp5-21-15-bin-stri-tree-noid.cnf,CONS,,1200,TIMEOUT,595.71,SAT,True
sp5-21-15-one-nons-tree-noid.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
sp5-21-15-one-stri-tree-noid.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
sp5-21-15-una-nons-tree-noid.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
sp5-21-15-una-stri-flat-noid.cnf,CONS,1.01,6.81,SAT,6.74,SAT,True
sp5-26-19-bin-nons-tree-noid.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
sp5-26-19-bin-stri-flat-noid.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
sp5-26-19-una-nons-tree-noid.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
spg_200_300.cnf,CONS,1.001,1183.25,UNSAT,1182.56,UNSAT,True
spg_200_301.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
spg_200_307.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
spg_200_316.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
spg_200_317.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
spg_200_321.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
spg_300_300.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
spg_300_301.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
spg_300_312.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
spg_330_400.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
spg_400_281.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
spg_420_280.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
spg_420_350.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
stb_531_83.apx_0.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
stb_531_83.apx_1.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
stb_588_138.apx_1.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
stb_792_333.apx_0.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
sted12a_0x1e1-67.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
sted1_0x0-380.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
sted1_0x0-637.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
sted1_0x1e3-393.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
sted2_0x0-343.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
sted2_0x1e3-216.cnf,AGG,1.529,645.06,SAT,986.21,SAT,True
sted3_0x0_n201-239.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
sted4_0x0_n159-185.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
sted5_0x0_n90-157.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
sted5_0x1e3-120.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
sted5_0x1e3-20.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
sted5_0x24204-70.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
sted6_0x1e3-97.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
string_compare_safety_cbmc_unwinding_600.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
string_compare_safety_cbmc_unwinding_630.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
string_compare_safety_cbmc_unwinding_670.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
string_compare_safety_cbmc_unwinding_680.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
string_compare_safety_cbmc_unwinding_690.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
string_compare_safety_cbmc_unwinding_700.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
string_compare_safety_cbmc_unwinding_730.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
string_compare_safety_cbmc_unwinding_780.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
string_compare_safety_cbmc_unwinding_800.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
string_compare_safety_cbmc_unwinding_870.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
string_compare_safety_cbmc_unwinding_900.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
string_compare_safety_cbmc_unwinding_930.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
string_compare_safety_cbmc_unwinding_940.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
sum_of_3_cubes_108_bits_52.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
sum_of_3_cubes_145_bits_74.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
sum_of_3_cubes_37_bits_87.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
sum_of_3_cubes_42_bits_96.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
sum_of_3_cubes_50_bits_91.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
sum_of_3_cubes_51_bits_80.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
sum_of_3_cubes_52_bits_39.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
sum_of_3_cubes_76_bits_84.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
sum_of_3_cubes_87_bits_75.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
sum_of_3_cubes_94_bits_30.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
Sz1024_34824.smt2.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
Sz512_15128_1.smt2.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
test_v7_r12_vr1_c1_s10576.smt2.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
toughsat_factoring_426s.cnf,CONS,,1200,TIMEOUT,160.78,SAT,True
toughsat_factoring_895s.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
UCG-20-10p1-sc2009.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
UR-15-10p0.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
UR-20-5p1.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
uum32.smt2.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
vlsat2_111_1186.cnf,AGG,1.0,928.53,SAT,928.82,SAT,True
vlsat2_112_4223.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
vlsat2_113_1150.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
vlsat2_11_26.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
vlsat2_11_42.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
vlsat2_142_6781.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
vlsat2_144_7585.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
vlsat2_297_3780.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
vlsat2_37758_5364539.dimacs.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
vlsat2_44_545.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
vlsat2_51_824.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
vlsat2_56_1042.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
vlsat2_702_14170.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
vmpc_26.cnf,AGG,1.021,1082.32,UNSAT,1104.67,UNSAT,True
WS_300_24_90_10.apx_0.cnf,CONS,,1200,TIMEOUT,853.92,UNSAT,True
WS_400_16_90_70.apx_0.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
WS_500_16_70_10.apx_0.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
WS_500_32_30_10.apx_0.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
